timestamp,pier_id,longitudinal_in,transverse_in
2025-06-02 00:57:02.778910576,E2,3.6036,0.0897
2025-06-02 07:07:54.123097280,E1,4.1755,0.108
2025-06-02 10:18:54.883720928,E3,-0.3847,0.1047
2025-06-02 10:32:07.410428192,E2,3.652,0.1163
2025-06-02 19:45:44.186046512,E3,-0.3617,0.0936
2025-06-02 20:07:12.041945824,E2,3.7569,0.1267
2025-06-03 04:51:37.286565184,E1,4.1215,0.1336
2025-06-03 05:12:33.488372096,E3,-0.3093,0.1087
2025-06-03 05:42:16.673463440,E2,3.6981,0.0915
2025-06-03 14:39:22.790697680,E3,-0.3205,0.107
2025-06-03 15:17:21.304981072,E2,3.7043,0.0682
2025-06-04 00:06:12.093023248,E3,-0.3354,0.121
2025-06-04 00:52:25.936498688,E2,3.7697,0.1064
2025-06-04 02:35:20.450033088,E1,4.0934,0.0773
2025-06-04 09:33:01.395348832,E3,-0.2954,0.0842
2025-06-04 10:27:30.568016320,E2,3.6726,0.1108
2025-06-04 18:59:50.697674416,E3,-0.3286,0.0745
2025-06-04 20:02:35.199533936,E2,3.7434,0.1337
2025-06-05 00:19:03.613500992,E1,4.0964,0.0731
2025-06-05 04:26:40.000000000,E3,-0.3201,0.1015
2025-06-05 05:37:39.831051552,E2,3.6786,0.0765
2025-06-05 13:53:29.302325584,E3,-0.2883,0.0954
2025-06-05 15:12:44.462569184,E2,3.7411,0.077
2025-06-05 22:02:46.776968896,E1,4.0953,0.0986
2025-06-05 23:20:18.604651168,E3,-0.3357,0.1048
2025-06-06 00:47:49.094086800,E2,3.693,0.1199
2025-06-06 08:47:07.906976736,E3,-0.3076,0.076
2025-06-06 10:22:53.725604432,E2,3.7008,0.0852
2025-06-06 18:13:57.209302320,E3,-0.3347,0.1168
2025-06-06 19:46:29.940436784,E1,4.1011,0.0973
2025-06-06 19:57:58.357122048,E2,3.7542,0.0841
2025-06-07 03:40:46.511627904,E3,-0.3627,0.0623
2025-06-07 05:33:02.988639680,E2,3.7509,0.1353
2025-06-07 13:07:35.813953488,E3,-0.2643,0.0846
2025-06-07 15:08:07.620157296,E2,3.7055,0.0567
2025-06-07 17:30:13.103904688,E1,4.0628,0.0931
2025-06-07 22:34:25.116279072,E3,-0.2172,0.1318
2025-06-08 00:43:12.251674928,E2,3.6905,0.1597
2025-06-08 08:01:14.418604656,E3,-0.2494,0.0642
2025-06-08 10:18:16.883192544,E2,3.7944,0.0798
2025-06-08 15:13:56.267372592,E1,4.1145,0.0702
2025-06-08 17:28:03.720930224,E3,-0.2861,0.1298
2025-06-08 19:53:21.514710160,E2,3.7442,0.1243
2025-06-09 02:54:53.023255808,E3,-0.3348,0.0561
2025-06-09 05:28:26.146227792,E2,3.6956,0.0952
2025-06-09 12:21:42.325581392,E3,-0.3171,0.051
2025-06-09 12:57:39.430840496,E1,4.1109,0.1351
2025-06-09 15:03:30.777745408,E2,3.6828,0.1067
2025-06-09 21:48:31.627906976,E3,-0.25,0.0538
2025-06-10 00:38:35.409263040,E2,3.7671,0.0908
2025-06-10 07:15:20.930232560,E3,-0.417,0.1023
2025-06-10 10:13:40.040780656,E2,3.7219,0.1245
2025-06-10 10:41:22.594308400,E1,4.0925,0.0885
2025-06-10 16:42:10.232558144,E3,-0.3211,0.1207
2025-06-10 19:48:44.672298288,E2,3.7084,0.0885
2025-06-11 02:08:59.534883712,E3,-0.2663,0.1377
2025-06-11 05:23:49.303815904,E2,3.7227,0.0818
2025-06-11 08:25:05.757776304,E1,4.1397,0.1423
2025-06-11 11:35:48.837209296,E3,-0.36,0.1355
2025-06-11 14:58:53.935333520,E2,3.7342,0.1535
2025-06-11 21:02:38.139534880,E3,-0.282,0.125
2025-06-12 00:33:58.566851152,E2,3.7149,0.1001
2025-06-12 06:08:48.921244208,E1,4.1456,0.1001
2025-06-12 06:29:27.441860464,E3,-0.2844,0.0743
2025-06-12 10:09:03.198368768,E2,3.7783,0.079
2025-06-12 15:56:16.744186048,E3,-0.3761,0.0741
2025-06-12 19:44:07.829886400,E2,3.7815,0.0547
2025-06-13 01:23:06.046511632,E3,-0.2991,0.1231
2025-06-13 03:52:32.084712112,E1,4.1076,0.1193
2025-06-13 05:19:12.461404016,E2,3.7455,0.1554
2025-06-13 10:49:55.348837200,E3,-0.3344,0.1421
2025-06-13 14:54:17.092921648,E2,3.7881,0.083
2025-06-13 20:16:44.651162784,E3,-0.2828,0.0686
2025-06-14 00:29:21.724439264,E2,3.7202,0.1614
2025-06-14 01:36:15.248180000,E1,4.13,0.1166
2025-06-14 05:43:33.953488368,E3,-0.2702,0.1384
2025-06-14 10:04:26.355956896,E2,3.7548,0.1116
2025-06-14 15:10:23.255813952,E3,-0.2838,0.0421
2025-06-14 19:39:30.987474512,E2,3.7709,0.104
2025-06-14 23:19:58.411647904,E1,4.2471,0.0752
2025-06-15 00:37:12.558139536,E3,-0.3002,0.1114
2025-06-15 05:14:35.618992128,E2,3.7721,0.1049
2025-06-15 10:04:01.860465120,E3,-0.2895,0.0967
2025-06-15 14:49:40.250509760,E2,3.7675,0.1663
2025-06-15 19:30:51.162790688,E3,-0.3628,0.0937
2025-06-15 21:03:41.575115808,E1,4.2472,0.111
2025-06-16 00:24:44.882027376,E2,3.7537,0.0341
2025-06-16 04:57:40.465116272,E3,-0.3056,0.1008
2025-06-16 09:59:49.513545008,E2,3.8205,0.1063
2025-06-16 14:24:29.767441856,E3,-0.344,0.0743
2025-06-16 18:47:24.738583712,E1,4.0907,0.1578
2025-06-16 19:34:54.145062624,E2,3.6962,0.092
2025-06-16 23:51:19.069767440,E3,-0.2527,0.1133
2025-06-17 05:09:58.776580256,E2,3.7159,0.0936
2025-06-17 09:18:08.372093024,E3,-0.2702,0.1018
2025-06-17 14:45:03.408097872,E2,3.7135,0.1044
2025-06-17 16:31:07.902051616,E1,4.0999,0.1075
2025-06-17 18:44:57.674418608,E3,-0.2704,0.128
2025-06-18 00:20:08.039615504,E2,3.7064,0.092
2025-06-18 04:11:46.976744176,E3,-0.2189,0.1477
2025-06-18 09:55:12.671133120,E2,3.6259,0.1056
2025-06-18 13:38:36.279069760,E3,-0.3211,0.1038
2025-06-18 14:14:51.065519520,E1,4.095,0.127
2025-06-18 19:30:17.302650736,E2,3.7946,0.0993
2025-06-18 23:05:25.581395344,E3,-0.3322,0.0754
2025-06-19 05:05:21.934168368,E2,3.6752,0.0606
2025-06-19 08:32:14.883720928,E3,-0.3225,0.0659
2025-06-19 11:58:34.228987424,E1,4.2033,0.1206
2025-06-19 14:40:26.565685984,E2,3.7356,0.1114
2025-06-19 17:59:04.186046512,E3,-0.3851,0.1509
2025-06-20 00:15:31.197203616,E2,3.6566,0.1215
2025-06-20 03:25:53.488372096,E3,-0.3812,0.1471
2025-06-20 09:42:17.392455328,E1,4.1331,0.109
2025-06-20 09:50:35.828721232,E2,3.7593,0.0837
2025-06-20 12:52:42.790697680,E3,-0.2741,0.1266
2025-06-20 19:25:40.460238864,E2,3.6897,0.156
2025-06-20 22:19:32.093023248,E3,-0.3751,0.1017
2025-06-21 05:00:45.091756480,E2,3.6728,0.14
2025-06-21 07:26:00.555923216,E1,4.1677,0.1052
2025-06-21 07:46:21.395348832,E3,-0.3592,0.1244
2025-06-21 14:35:49.723274112,E2,3.74,0.1252
2025-06-21 17:13:10.697674416,E3,-0.3106,0.139
2025-06-22 00:10:54.354791728,E2,3.6959,0.1248
2025-06-22 02:40:00.000000000,E3,-0.3263,0.0813
2025-06-22 05:09:43.719391120,E1,4.2584,0.1159
2025-06-22 09:45:58.986309344,E2,3.7029,0.1007
2025-06-22 12:06:49.302325584,E3,-0.2615,0.1007
2025-06-22 19:21:03.617826976,E2,3.7409,0.134
2025-06-22 21:33:38.604651168,E3,-0.3029,0.0665
2025-06-23 02:53:26.882859024,E1,4.161,0.1222
2025-06-23 04:56:08.249344592,E2,3.773,0.1468
2025-06-23 07:00:27.906976736,E3,-0.346,0.0958
2025-06-23 14:31:12.880862224,E2,3.6928,0.1239
2025-06-23 16:27:17.209302320,E3,-0.2576,0.1459
2025-06-24 00:06:17.512379840,E2,3.6849,0.0825
2025-06-24 00:37:10.046326928,E1,4.1999,0.0585
2025-06-24 01:54:06.511627904,E3,-0.2699,0.1319
2025-06-24 09:41:22.143897472,E2,3.7364,0.0983
2025-06-24 11:20:55.813953488,E3,-0.377,0.1035
2025-06-24 19:16:26.775415088,E2,3.763,0.1166
2025-06-24 20:47:45.116279072,E3,-0.294,0.0186
2025-06-24 22:20:53.209794832,E1,4.1939,0.1062
2025-06-25 04:51:31.406932720,E2,3.81,0.1245
2025-06-25 06:14:34.418604656,E3,-0.3425,0.0797
2025-06-25 14:26:36.038450336,E2,3.6841,0.0969
2025-06-25 15:41:23.720930224,E3,-0.3439,0.1023
2025-06-25 20:04:36.373262736,E1,4.1418,0.093
2025-06-26 00:01:40.669967952,E2,3.7226,0.0822
2025-06-26 01:08:13.023255808,E3,-0.2135,0.0927
2025-06-26 09:36:45.301485584,E2,3.7981,0.1466
2025-06-26 10:35:02.325581392,E3,-0.3009,0.1
2025-06-26 17:48:19.536730640,E1,4.2277,0.0865
2025-06-26 19:11:49.933003200,E2,3.8388,0.0668
2025-06-26 20:01:51.627906976,E3,-0.3182,0.1062
2025-06-27 04:46:54.564520832,E2,3.6914,0.0706
2025-06-27 05:28:40.930232560,E3,-0.3032,0.0828
2025-06-27 14:21:59.196038448,E2,3.705,0.0589
2025-06-27 14:55:30.232558144,E3,-0.2639,0.0985
2025-06-27 15:32:02.700198544,E1,4.136,0.1368
2025-06-27 23:57:03.827556080,E2,3.7619,0.0703
2025-06-28 00:22:19.534883712,E3,-0.3429,0.0941
2025-06-28 09:32:08.459073696,E2,3.7149,0.1359
2025-06-28 09:49:08.837209296,E3,-0.3345,0.0774
2025-06-28 13:15:45.863666448,E1,4.2494,0.0756
2025-06-28 19:07:13.090591312,E2,3.7068,0.1368
2025-06-28 19:15:58.139534880,E3,-0.2753,0.1538
2025-06-29 04:42:17.722108944,E2,3.7579,0.096
2025-06-29 04:42:47.441860464,E3,-0.3841,0.0839
2025-06-29 10:59:29.027134336,E1,4.157,0.0553
2025-06-29 14:09:36.744186048,E3,-0.2589,0.0305
2025-06-29 14:17:22.353626560,E2,3.8241,0.113
2025-06-29 23:36:26.046511632,E3,-0.3889,0.1515
2025-06-29 23:52:26.985144192,E2,3.6822,0.0976
2025-06-30 08:43:12.190602240,E1,4.1667,0.1206
2025-06-30 09:03:15.348837200,E3,-0.3211,0.0724
2025-06-30 09:27:31.616661808,E2,3.8236,0.062
2025-06-30 18:30:04.651162784,E3,-0.389,0.1247
2025-06-30 19:02:36.248179440,E2,3.721,0.1642
2025-07-01 03:56:53.953488368,E3,-0.362,0.0771
2025-07-01 04:37:40.879697056,E2,3.7681,0.1387
2025-07-01 06:26:55.354070144,E1,4.1406,0.0537
2025-07-01 13:23:43.255813952,E3,-0.2445,0.1144
2025-07-01 14:12:45.511214688,E2,3.8314,0.108
2025-07-01 22:50:32.558139536,E3,-0.2574,0.0957
2025-07-01 23:47:50.142732304,E2,3.7693,0.0715
2025-07-02 04:10:38.517538048,E1,4.1534,0.038
2025-07-02 08:17:21.860465120,E3,-0.2523,0.127
2025-07-02 09:22:54.774249920,E2,3.7393,0.0902
2025-07-02 17:44:11.162790688,E3,-0.3825,0.0904
2025-07-02 18:57:59.405767552,E2,3.7912,0.076
2025-07-03 01:54:21.681005952,E1,4.1831,0.1226
2025-07-03 03:11:00.465116272,E3,-0.3628,0.077
2025-07-03 04:33:04.037285168,E2,3.7478,0.0995
2025-07-03 12:37:49.767441856,E3,-0.2935,0.1042
2025-07-03 14:08:08.668802800,E2,3.7837,0.1057
2025-07-03 22:04:39.069767440,E3,-0.2749,0.0848
2025-07-03 23:38:04.844473856,E1,4.0879,0.0996
2025-07-03 23:43:13.300320416,E2,3.7486,0.086
2025-07-04 07:31:28.372093024,E3,-0.3509,0.0382
2025-07-04 09:18:17.931838048,E2,3.8031,0.0524
2025-07-04 16:58:17.674418608,E3,-0.3401,0.0778
2025-07-04 18:53:22.563355664,E2,3.6916,0.1598
2025-07-04 21:21:48.007941760,E1,4.203,0.1085
2025-07-05 02:25:06.976744176,E3,-0.3679,0.1817
2025-07-05 04:28:27.194873296,E2,3.712,0.1027
2025-07-05 11:51:56.279069760,E3,-0.2287,0.0408
2025-07-05 14:03:31.826390912,E2,3.6935,0.1091
2025-07-05 19:05:31.171409664,E1,4.1946,0.0805
2025-07-05 21:18:45.581395344,E3,-0.3356,0.1024
2025-07-05 23:38:36.457908528,E2,3.7624,0.0825
2025-07-06 06:45:34.883720928,E3,-0.3105,0.0877
2025-07-06 09:13:41.089426160,E2,3.6901,0.0481
2025-07-06 16:12:24.186046512,E3,-0.3081,0.1499
2025-07-06 16:49:14.334877552,E1,4.2651,0.0517
2025-07-06 18:48:45.720943776,E2,3.7334,0.0922
2025-07-07 01:39:13.488372096,E3,-0.2573,0.0612
2025-07-07 04:23:50.352461408,E2,3.714,0.0848
2025-07-07 11:06:02.790697680,E3,-0.3604,0.0973
2025-07-07 13:58:54.983979024,E2,3.8448,0.1155
2025-07-07 14:32:57.498345456,E1,4.2526,0.057
2025-07-07 20:32:52.093023248,E3,-0.2546,0.1146
2025-07-07 23:33:59.615496656,E2,3.7227,0.1211
2025-07-08 05:59:41.395348832,E3,-0.3773,0.0884
2025-07-08 09:09:04.247014272,E2,3.7094,0.1167
2025-07-08 12:16:40.661813360,E1,4.2021,0.0838
2025-07-08 15:26:30.697674416,E3,-0.2553,0.0705
2025-07-08 18:44:08.878531904,E2,3.7877,0.1231
2025-07-09 00:53:20.000000000,E3,-0.3996,0.0926
2025-07-09 04:19:13.510049520,E2,3.8611,0.1473
2025-07-09 10:00:23.825281264,E1,4.2209,0.0531
2025-07-09 10:20:09.302325584,E3,-0.3194,0.0837
2025-07-09 13:54:18.141567136,E2,3.7725,0.1046
2025-07-09 19:46:58.604651168,E3,-0.2331,0.0834
2025-07-09 23:29:22.773084768,E2,3.778,0.1256
2025-07-10 05:13:47.906976736,E3,-0.2798,0.1204
2025-07-10 07:44:06.988749168,E1,4.2386,0.0998
2025-07-10 09:04:27.404602384,E2,3.846,0.1072
2025-07-10 14:40:37.209302320,E3,-0.2939,0.1043
2025-07-10 18:39:32.036120016,E2,3.827,0.0351
2025-07-11 00:07:26.511627904,E3,-0.3677,0.1085
2025-07-11 04:14:36.667637632,E2,3.8061,0.0872
2025-07-11 05:27:50.152217072,E1,4.3314,0.076
2025-07-11 09:34:15.813953488,E3,-0.3523,0.1016
2025-07-11 13:49:41.299155264,E2,3.7574,0.0655
2025-07-11 19:01:05.116279072,E3,-0.2487,0.1201
2025-07-11 23:24:45.930672880,E2,3.811,0.0982
2025-07-12 03:11:33.315684976,E1,4.2229,0.0947
2025-07-12 04:27:54.418604656,E3,-0.2926,0.1302
2025-07-12 08:59:50.562190512,E2,3.7219,0.0672
2025-07-12 13:54:43.720930224,E3,-0.272,0.0822
2025-07-12 18:34:55.193708128,E2,3.7605,0.1088
2025-07-12 23:21:33.023255808,E3,-0.3131,0.115
2025-07-13 00:55:16.479152880,E1,4.2353,0.093
2025-07-13 04:09:59.825225744,E2,3.8651,0.1197
2025-07-13 08:48:22.325581392,E3,-0.3312,0.0513
2025-07-13 13:45:04.456743376,E2,3.8604,0.1261
2025-07-13 18:15:11.627906976,E3,-0.2792,0.0222
2025-07-13 22:38:59.642620768,E1,4.2223,0.0992
2025-07-13 23:20:09.088260992,E2,3.819,0.1382
2025-07-14 03:42:00.930232560,E3,-0.3049,0.1443
2025-07-14 08:55:13.719778624,E2,3.7026,0.039
2025-07-14 13:08:50.232558144,E3,-0.3267,0.0792
2025-07-14 18:30:18.351296240,E2,3.7405,0.053
2025-07-14 20:22:42.806088672,E1,4.2123,0.1017
2025-07-14 22:35:39.534883712,E3,-0.3892,0.0964
2025-07-15 04:05:22.982813872,E2,3.7689,0.1765
2025-07-15 08:02:28.837209296,E3,-0.2712,0.0518
2025-07-15 13:40:27.614331488,E2,3.7963,0.1186
2025-07-15 17:29:18.139534880,E3,-0.2972,0.05
2025-07-15 18:06:25.969556576,E1,4.3097,0.0756
2025-07-15 23:15:32.245849104,E2,3.7443,0.0947
2025-07-16 02:56:07.441860464,E3,-0.3499,0.0664
2025-07-16 08:50:36.877366736,E2,3.7965,0.0886
2025-07-16 12:22:56.744186048,E3,-0.261,0.1068
2025-07-16 15:50:09.133024480,E1,4.3127,0.0906
2025-07-16 18:25:41.508884352,E2,3.8993,0.0856
2025-07-16 21:49:46.046511632,E3,-0.3081,0.0716
2025-07-17 04:00:46.140401984,E2,3.833,0.0289
2025-07-17 07:16:35.348837200,E3,-0.3075,0.0767
2025-07-17 13:33:52.296492384,E1,4.3751,0.0912
2025-07-17 13:35:50.771919600,E2,3.826,0.0634
2025-07-17 16:43:24.651162784,E3,-0.2769,0.0641
2025-07-17 23:10:55.403437232,E2,3.7663,0.0828
2025-07-18 02:10:13.953488368,E3,-0.288,0.121
2025-07-18 08:46:00.034954848,E2,3.7374,0.0643
2025-07-18 11:17:35.459960288,E1,4.3718,0.0104
2025-07-18 11:37:03.255813952,E3,-0.3071,0.1117
2025-07-18 18:21:04.666472480,E2,3.7602,0.0679
2025-07-18 21:03:52.558139536,E3,-0.3316,0.0708
2025-07-19 03:56:09.297990096,E2,3.7398,0.1618
2025-07-19 06:30:41.860465120,E3,-0.2234,0.1055
2025-07-19 09:01:18.623428192,E1,4.4484,0.1017
2025-07-19 13:31:13.929507712,E2,3.8298,0.0771
2025-07-19 15:57:31.162790688,E3,-0.3597,0.0772
2025-07-19 23:06:18.561025344,E2,3.8475,0.0926
2025-07-20 01:24:20.465116272,E3,-0.2861,0.074
2025-07-20 06:45:01.786896096,E1,4.334,0.0858
2025-07-20 08:41:23.192542960,E2,3.7824,0.0911
2025-07-20 10:51:09.767441856,E3,-0.328,0.0823
2025-07-20 18:16:27.824060592,E2,3.8404,0.1011
2025-07-20 20:17:59.069767440,E3,-0.3015,0.1027
2025-07-21 03:51:32.455578208,E2,3.9088,0.0687
2025-07-21 04:28:44.950363984,E1,4.3341,0.0973
2025-07-21 05:44:48.372093024,E3,-0.263,0.0562
2025-07-21 13:26:37.087095840,E2,3.9356,0.1201
2025-07-21 15:11:37.674418608,E3,-0.3407,0.0976
2025-07-21 23:01:41.718613456,E2,3.8787,0.0955
2025-07-22 00:38:26.976744176,E3,-0.2955,0.1571
2025-07-22 02:12:28.113831888,E1,4.2917,0.0408
2025-07-22 08:36:46.350131088,E2,3.8339,0.0432
2025-07-22 10:05:16.279069760,E3,-0.3127,0.0872
2025-07-22 18:11:50.981648704,E2,3.882,0.0782
2025-07-22 19:32:05.581395344,E3,-0.3585,0.0824
2025-07-22 23:56:11.277299792,E1,4.4014,0.0689
2025-07-23 03:46:55.613166320,E2,3.9152,0.0758
2025-07-23 04:58:54.883720928,E3,-0.264,0.0784
2025-07-23 13:22:00.244683952,E2,3.7497,0.074
2025-07-23 14:25:44.186046512,E3,-0.2918,0.0948
2025-07-23 21:39:54.440767696,E1,4.3825,0.0446
2025-07-23 22:57:04.876201568,E2,3.9268,0.0954
2025-07-23 23:52:33.488372096,E3,-0.3495,0.0317
2025-07-24 08:32:09.507719200,E2,3.828,0.0987
2025-07-24 09:19:22.790697680,E3,-0.2731,0.1306
2025-07-24 18:07:14.139236816,E2,3.8311,0.0947
2025-07-24 18:46:12.093023248,E3,-0.3703,0.1086
2025-07-24 19:23:37.604235600,E1,4.4194,0.0986
2025-07-25 03:42:18.770754448,E2,3.8427,0.0889
2025-07-25 04:13:01.395348832,E3,-0.3307,0.0594
2025-07-25 13:17:23.402272064,E2,3.8792,0.0809
2025-07-25 13:39:50.697674416,E3,-0.3511,0.0792
2025-07-25 17:07:20.767703504,E1,4.3403,0.033
2025-07-25 22:52:28.033789696,E2,3.8103,0.0133
2025-07-25 23:06:40.000000000,E3,-0.2926,0.0611
2025-07-26 08:27:32.665307312,E2,3.8543,0.1007
2025-07-26 08:33:29.302325584,E3,-0.3546,0.0864
2025-07-26 14:51:03.931171408,E1,4.4255,0.0462
2025-07-26 18:00:18.604651168,E3,-0.2932,0.0788
2025-07-26 18:02:37.296824928,E2,3.8975,0.0916
2025-07-27 03:27:07.906976736,E3,-0.3019,0.0833
2025-07-27 03:37:41.928342560,E2,3.885,0.0469
2025-07-27 12:34:47.094639312,E1,4.429,0.0889
2025-07-27 12:53:57.209302320,E3,-0.3509,0.0451
2025-07-27 13:12:46.559860176,E2,3.8959,0.0844
2025-07-27 22:20:46.511627904,E3,-0.2412,0.0611
2025-07-27 22:47:51.191377808,E2,3.8634,0.0949
2025-07-28 07:47:35.813953488,E3,-0.3704,0.1094
2025-07-28 08:22:55.822895424,E2,3.9172,0.1102
2025-07-28 10:18:30.258107200,E1,4.4367,0.0529
2025-07-28 17:14:25.116279072,E3,-0.4041,0.0586
2025-07-28 17:58:00.454413056,E2,3.9381,0.0898
2025-07-29 02:41:14.418604656,E3,-0.2914,-0.0052
2025-07-29 03:33:05.085930672,E2,3.938,0.0837
2025-07-29 08:02:13.421575104,E1,4.4067,0.0427
2025-07-29 12:08:03.720930224,E3,-0.4422,0.0691
2025-07-29 13:08:09.717448304,E2,3.9125,0.1019
2025-07-29 21:34:53.023255808,E3,-0.2606,0.1455
2025-07-29 22:43:14.348965920,E2,3.9409,0.0639
2025-07-30 05:45:56.585043008,E1,4.5116,0.0966
2025-07-30 07:01:42.325581392,E3,-0.3306,0.0981
2025-07-30 08:18:18.980483536,E2,3.9405,0.0849
2025-07-30 16:28:31.627906976,E3,-0.4076,0.0546
2025-07-30 17:53:23.612001168,E2,4.0337,0.0534
2025-07-31 01:55:20.930232560,E3,-0.3842,0.0701
2025-07-31 03:28:28.243518784,E2,3.9638,0.1048
2025-07-31 03:29:39.748510912,E1,4.566,0.0966
2025-07-31 11:22:10.232558144,E3,-0.419,0.0915
2025-07-31 13:03:32.875036416,E2,3.9014,0.0227
2025-07-31 20:48:59.534883712,E3,-0.3187,0.0179
2025-07-31 22:38:37.506554032,E2,3.8633,0.095
2025-08-01 01:13:22.911978816,E1,4.4195,0.0886
2025-08-01 06:15:48.837209296,E3,-0.4048,0.0444
2025-08-01 08:13:42.138071664,E2,3.8988,0.0705
2025-08-01 15:42:38.139534880,E3,-0.3139,0.0815
2025-08-01 17:48:46.769589280,E2,3.8984,0.0984
2025-08-01 22:57:06.075446720,E1,4.5227,0.0912
2025-08-02 01:09:27.441860464,E3,-0.3547,0.1169
2025-08-02 03:23:51.401106896,E2,3.9436,0.0455
2025-08-02 10:36:16.744186048,E3,-0.3638,0.0553
2025-08-02 12:58:56.032624528,E2,3.8861,0.0711
2025-08-02 20:03:06.046511632,E3,-0.3151,0.115
2025-08-02 20:40:49.238914624,E1,4.3545,0.0575
2025-08-02 22:34:00.664142144,E2,3.9838,0.0697
2025-08-03 05:29:55.348837200,E3,-0.31,0.0448
2025-08-03 08:09:05.295659776,E2,3.8578,0.0803
2025-08-03 14:56:44.651162784,E3,-0.2844,-0.0346
2025-08-03 17:44:09.927177392,E2,3.8488,0.0353
2025-08-03 18:24:32.402382528,E1,4.5436,0.0571
2025-08-04 00:23:33.953488368,E3,-0.374,0.0887
2025-08-04 03:19:14.558695024,E2,3.9267,0.0853
2025-08-04 09:50:23.255813952,E3,-0.3443,0.0821
2025-08-04 12:54:19.190212640,E2,3.8945,0.0103
2025-08-04 16:08:15.565850432,E1,4.4285,0.0425
2025-08-04 19:17:12.558139536,E3,-0.3752,0.0874
2025-08-04 22:29:23.821730272,E2,3.8769,0.0451
2025-08-05 04:44:01.860465120,E3,-0.3358,0.0857
2025-08-05 08:04:28.453247888,E2,3.9111,0.0177
2025-08-05 13:51:58.729318320,E1,4.5077,0.0656
2025-08-05 14:10:51.162790688,E3,-0.3835,0.07
2025-08-05 17:39:33.084765504,E2,3.908,0.0889
2025-08-05 23:37:40.465116272,E3,-0.3663,0.0559
2025-08-06 03:14:37.716283136,E2,3.9498,0.0754
2025-08-06 09:04:29.767441856,E3,-0.3666,0.0565
2025-08-06 11:35:41.892786224,E1,4.4802,0.0434
2025-08-06 12:49:42.347800752,E2,3.9214,0.0766
2025-08-06 18:31:19.069767440,E3,-0.3316,0.0487
2025-08-06 22:24:46.979318384,E2,3.9287,0.1065
2025-08-07 03:58:08.372093024,E3,-0.3467,0.05
2025-08-07 07:59:51.610836000,E2,3.9586,0.0523
2025-08-07 09:19:25.056254128,E1,4.547,0.0449
2025-08-07 13:24:57.674418608,E3,-0.3221,0.0071
2025-08-07 17:34:56.242353632,E2,4.0127,0.0794
2025-08-07 22:51:46.976744176,E3,-0.3533,0.0244
2025-08-08 03:10:00.873871248,E2,4.0388,0.0626
2025-08-08 07:03:08.219722032,E1,4.6116,0.0745
2025-08-08 08:18:36.279069760,E3,-0.3775,0.0554
2025-08-08 12:45:05.505388880,E2,3.9758,0.0574
2025-08-08 17:45:25.581395344,E3,-0.3395,-0.0075
2025-08-08 22:20:10.136906496,E2,3.9829,0.0986
2025-08-09 03:12:14.883720928,E3,-0.3955,-0.0011
2025-08-09 04:46:51.383189936,E1,4.4887,0.0907
2025-08-09 07:55:14.768424112,E2,3.9657,0.1213
2025-08-09 12:39:04.186046512,E3,-0.3218,0.0485
2025-08-09 17:30:19.399941744,E2,4.0021,0.0453
2025-08-09 22:05:53.488372096,E3,-0.3651,0.0541
2025-08-10 02:30:34.546657840,E1,4.5754,0.0657
2025-08-10 03:05:24.031459360,E2,4.0008,0.0826
2025-08-10 07:32:42.790697664,E3,-0.3412,0.0479
2025-08-10 12:40:28.662976992,E2,4.0507,0.0666
2025-08-10 16:59:32.093023248,E3,-0.341,-0.0147
2025-08-10 22:15:33.294494608,E2,3.8932,0.0663
2025-08-11 00:14:17.710125744,E1,4.5794,0.1062
2025-08-11 02:26:21.395348832,E3,-0.2725,0.1027
2025-08-11 07:50:37.926012240,E2,3.9791,0.0632
2025-08-11 11:53:10.697674416,E3,-0.334,0.0125
2025-08-11 17:25:42.557529856,E2,4.011,0.0452
2025-08-11 21:20:00.000000000,E3,-0.35,0.0304
2025-08-11 21:58:00.873593648,E1,4.6959,0.0298
2025-08-12 03:00:47.189047488,E2,3.9959,-0.053
2025-08-12 06:46:49.302325584,E3,-0.3889,0.0165
2025-08-12 12:35:51.820565104,E2,3.9534,0.1
2025-08-12 16:13:38.604651168,E3,-0.3147,0.0927
2025-08-12 19:41:44.037061536,E1,4.65,-0.0057
2025-08-12 22:10:56.452082720,E2,3.9386,0.0325
2025-08-13 01:40:27.906976736,E3,-0.3689,0.0658
2025-08-13 07:46:01.083600352,E2,4.0471,0.0455
2025-08-13 11:07:17.209302320,E3,-0.4322,0.0383
2025-08-13 17:21:05.715117968,E2,3.9721,0.0455
2025-08-13 17:25:27.200529440,E1,4.581,0.0695
2025-08-13 20:34:06.511627904,E3,-0.3663,0.0356
2025-08-14 02:56:10.346635600,E2,3.9253,0.028
2025-08-14 06:00:55.813953488,E3,-0.3475,0.0567
2025-08-14 12:31:14.978153216,E2,4.059,0.0581
2025-08-14 15:09:10.363997344,E1,4.6277,0.0234
2025-08-14 15:27:45.116279072,E3,-0.3986,0.0133
2025-08-14 22:06:19.609670848,E2,4.0423,0.0489
2025-08-15 00:54:34.418604656,E3,-0.3641,0.0615
2025-08-15 07:41:24.241188464,E2,4.0166,0.0281
2025-08-15 10:21:23.720930224,E3,-0.3624,0.033
2025-08-15 12:52:53.527465248,E1,4.7403,0.0369
2025-08-15 17:16:28.872706096,E2,3.9798,0.0534
2025-08-15 19:48:13.023255808,E3,-0.3621,0.0644
2025-08-16 02:51:33.504223712,E2,4.0229,0.0473
